149,972	-6995,98		0,00108982	-0,00267002		3877,03	5086,22		
151,971	-6995,87		0,00111934	-0,00274158		3875,35	5087,32		
153,97	-6995,76		0,00114925	-0,00281407		3873,67	5088,42		
155,968	-6995,65		0,00117957	-0,00288752		3871,99	5089,51		
157,967	-6995,54		0,00121029	-0,0029619		3870,3	5090,61		
159,966	-6995,43		0,00124141	-0,00303723		3868,62	5091,7		
161,965	-6995,31		0,00127294	-0,0031135		3866,93	5092,79		
163,963	-6995,2		0,00130487	-0,00319071		3865,25	5093,88		
165,962	-6995,08		0,0013372	-0,00326886		3863,56	5094,97		
167,961	-6994,96		0,00136993	-0,00334796		3861,87	5096,06		
169,959	-6994,84		0,00140307	-0,003428		3860,19	5097,15		
171,958	-6994,72		0,00143661	-0,00350898		3858,5	5098,23		
173,956	-6994,59		0,00147056	-0,0035909		3856,81	5099,31		
175,955	-6994,47		0,00150491	-0,00367377		3855,11	5100,4		
177,953	-6994,34		0,00153966	-0,00375757		3853,42	5101,48		
179,951	-6994,21		0,00157482	-0,00384232		3851,73	5102,56		
181,95	-6994,08		0,00161038	-0,00392801		3850,03	5103,63		
183,948	-6993,95		0,00164635	-0,00401464		3848,34	5104,71		
185,946	-6993,82		0,00168273	-0,00410221		3846,64	5105,78		
187,945	-6993,69		0,00171951	-0,00419072		3844,94	5106,86		
189,943	-6993,55		0,0017567	-0,00428018		3843,24	5107,93		
191,941	-6993,42		0,00179429	-0,00437057		3841,54	5109		
193,939	-6993,28		0,00183229	-0,00446191		3839,84	5110,07		
195,937	-6993,14		0,0018707	-0,00455418		3838,14	5111,14		
197,935	-6993		0,00190952	-0,0046474		3836,43	5112,21		
199,933	-6992,86		0,00194874	-0,00474155		3834,73	5113,27		
201,931	-6992,71		0,00198837	-0,00483665		3833,03	5114,34		
203,929	-6992,57		0,00202841	-0,00493269		3831,32	5115,4		
205,927	-6992,42		0,00206886	-0,00502966		3829,61	5116,46		
207,925	-6992,27		0,00210971	-0,00512758		3827,9	5117,52		
209,923	-6992,12		0,00215098	-0,00522644		3826,19	5118,58		
211,92	-6991,97		0,00219265	-0,00532623		3824,48	5119,64		
213,918	-6991,82		0,00223474	-0,00542697		3822,77	5120,69		
215,916	-6991,67		0,00227723	-0,00552864		3821,06	5121,75		
217,913	-6991,51		0,00232014	-0,00563125		3819,35	5122,8		
219,911	-6991,35		0,00236345	-0,00573481		3817,63	5123,85		
221,908	-6991,2		0,00240718	-0,0058393		3815,92	5124,9		
223,906	-6991,04		0,00245131	-0,00594473		3814,2	5125,95		
225,903	-6990,88		0,00249586	-0,0060511		3812,48	5127		
227,901	-6990,71		0,00254082	-0,00615841		3810,76	5128,04		
229,898	-6990,55		0,00258619	-0,00626665		3809,04	5129,09		
231,895	-6990,39		0,00263197	-0,00637584		3807,32	5130,13		
233,893	-6990,22		0,00267817	-0,00648596		3805,6	5131,17		
235,89	-6990,05		0,00272478	-0,00659702		3803,88	5132,22		
237,887	-6989,88		0,0027718	-0,00670902		3802,16	5133,25		
239,884	-6989,71		0,00281923	-0,00682196		3800,43	5134,29		
241,881	-6989,54		0,00286708	-0,00693584		3798,7	5135,33		
243,878	-6989,37		0,00291534	-0,00705065		3796,98	5136,36		
245,875	-6989,19		0,00296402	-0,0071664		3795,25	5137,4		
247,872	-6989,01		0,0030131	-0,00728309		3793,52	5138,43		
249,869	-6988,84		0,00306261	-0,00740072		3791,79	5139,46		
251,866	-6988,66		0,00311253	-0,00751928		3790,06	5140,49		
253,863	-6988,48		0,00316286	-0,00763878		3788,33	5141,52		
255,859	-6988,29		0,00321361	-0,00775922		3786,6	5142,55		
257,856	-6988,11		0,00326478	-0,00788059		3784,86	5143,57		
259,853	-6987,92		0,00331636	-0,0080029		3783,13	5144,6		
261,849	-6987,74		0,00336835	-0,00812615		3781,39	5145,62		
263,846	-6987,55		0,00342077	-0,00825034		3779,65	5146,64		
265,842	-6987,36		0,0034736	-0,00837546		3777,92	5147,66		
267,838	-6987,17		0,00352685	-0,00850152		3776,18	5148,68		
269,835	-6986,98		0,00358051	-0,00862851		3774,44	5149,7		
271,831	-6986,78		0,0036346	-0,00875644		3772,7	5150,71		
273,827	-6986,59		0,0036891	-0,0088853		3770,95	5151,73		
275,823	-6986,39		0,00374402	-0,00901511		3769,21	5152,74		
277,82	-6986,19		0,00379935	-0,00914584		3767,47	5153,75		
279,816	-6985,99		0,00385511	-0,00927752		3765,72	5154,76		
281,812	-6985,79		0,00391128	-0,00941013		3763,98	5155,77		
283,808	-6985,59		0,00396788	-0,00954367		3762,23	5156,78		
285,803	-6985,39		0,00402489	-0,00967815		3760,48	5157,79		
287,799	-6985,18		0,00408233	-0,00981356		3758,73	5158,79		
289,795	-6984,98		0,00414018	-0,00994991		3756,98	5159,79		
291,791	-6984,77		0,00419846	-0,0100872		3755,23	5160,8		
293,786	-6984,56		0,00425715	-0,0102254		3753,48	5161,8		
295,782	-6984,35		0,00431627	-0,0103646		3751,72	5162,8		
297,778	-6984,14		0,00437581	-0,0105047		3749,97	5163,79		
299,773	-6983,92		0,00443576	-0,0106457		3748,22	5164,79		
301,768	-6983,71		0,00449615	-0,0107876		3746,46	5165,78		
303,764	-6983,49		0,00455695	-0,0109305		3744,7	5166,78		
305,759	-6983,27		0,00461817	-0,0110744		3742,94	5167,77		
307,754	-6983,05		0,00467982	-0,0112191		3741,18	5168,76		
309,749	-6982,83		0,00474189	-0,0113648		3739,42	5169,75		
311,745	-6982,61		0,00480439	-0,0115114		3737,66	5170,74		
313,74	-6982,39		0,00486731	-0,011659		3735,9	5171,73		
315,735	-6982,16		0,00493065	-0,0118075		3734,14	5172,71		
317,729	-6981,93		0,00499442	-0,0119569		3732,37	5173,69		
319,724	-6981,71		0,00505861	-0,0121073		3730,61	5174,68		
321,719	-6981,48		0,00512322	-0,0122586		3728,84	5175,66		
323,714	-6981,25		0,00518826	-0,0124108		3727,07	5176,64		
325,708	-6981,01		0,00525373	-0,012564		3725,31	5177,62		
327,703	-6980,78		0,00531962	-0,0127181		3723,54	5178,59		
329,697	-6980,54		0,00538593	-0,0128731		3721,77	5179,57		
331,692	-6980,31		0,00545268	-0,0130291		3720	5180,54		
333,686	-6980,07		0,00551985	-0,013186		3718,22	5181,52		
335,681	-6979,83		0,00558744	-0,0133438		3716,45	5182,49		
337,675	-6979,59		0,00565547	-0,0135025		3714,68	5183,46		
339,669	-6979,35		0,00572392	-0,0136622		3712,9	5184,43		
341,663	-6979,1		0,00579279	-0,0138229		3711,12	5185,39		
343,657	-6978,86		0,0058621	-0,0139844		3709,35	5186,36		
345,651	-6978,61		0,00593183	-0,0141469		3707,57	5187,32		
347,645	-6978,36		0,00600199	-0,0143103		3705,79	5188,29		
349,639	-6978,11		0,00607258	-0,0144747		3704,01	5189,25		
351,633	-6977,86		0,0061436	-0,01464		3702,23	5190,21		
353,626	-6977,61		0,00621505	-0,0148062		3700,44	5191,17		
355,62	-6977,36		0,00628693	-0,0149733		3698,66	5192,12		
357,613	-6977,1		0,00635924	-0,0151414		3696,88	5193,08		
359,607	-6976,84		0,00643198	-0,0153104		3695,09	5194,03		
361,6	-6976,59		0,00650514	-0,0154803		3693,31	5194,99		
363,593	-6976,33		0,00657874	-0,0156512		3691,52	5195,94		
365,587	-6976,07		0,00665277	-0,015823		3689,73	5196,89		
367,58	-6975,8		0,00672723	-0,0159957		3687,94	5197,84		
369,573	-6975,54		0,00680213	-0,0161694		3686,15	5198,79		
371,566	-6975,27		0,00687745	-0,016344		3684,36	5199,73		
373,559	-6975,01		0,00695321	-0,0165195		3682,57	5200,68		
375,552	-6974,74		0,0070294	-0,016696		3680,77	5201,62		
377,544	-6974,47		0,00710602	-0,0168733		3678,98	5202,56		
379,537	-6974,2		0,00718307	-0,0170517		3677,18	5203,5		
381,53	-6973,93		0,00726056	-0,0172309		3675,39	5204,44		
383,522	-6973,65		0,00733848	-0,0174111		3673,59	5205,38		
385,515	-6973,38		0,00741684	-0,0175922		3671,79	5206,31		
387,507	-6973,1		0,00749562	-0,0177742		3669,99	5207,25		
389,499	-6972,82		0,00757485	-0,0179572		3668,19	5208,18		
391,492	-6972,54		0,00765451	-0,0181411		3666,39	5209,12		
393,484	-6972,26		0,0077346	-0,0183259		3664,59	5210,05		
395,476	-6971,98		0,00781513	-0,0185116		3662,79	5210,97		
397,468	-6971,7		0,00789609	-0,0186983		3660,98	5211,9		
399,46	-6971,41		0,00797749	-0,0188859		3659,18	5212,83		
401,452	-6971,12		0,00805932	-0,0190745		3657,37	5213,75		
403,443	-6970,84		0,0081416	-0,0192639		3655,56	5214,68		
405,435	-6970,55		0,0082243	-0,0194543		3653,75	5215,6		
407,427	-6970,25		0,00830745	-0,0196456		3651,94	5216,52		
409,418	-6969,96		0,00839103	-0,0198379		3650,13	5217,44		
411,41	-6969,67		0,00847505	-0,0200311		3648,32	5218,36		
413,401	-6969,37		0,00855951	-0,0202252		3646,51	5219,27		
415,392	-6969,08		0,00864441	-0,0204202		3644,7	5220,19		
417,383	-6968,78		0,00872974	-0,0206162		3642,88	5221,1		
419,374	-6968,48		0,00881551	-0,0208131		3641,07	5222,01		
421,365	-6968,18		0,00890173	-0,0210109		3639,25	5222,93		
423,356	-6967,87		0,00898838	-0,0212096		3637,44	5223,83		
425,347	-6967,57		0,00907547	-0,0214093		3635,62	5224,74		
427,338	-6967,26		0,009163	-0,0216099		3633,8	5225,65		
429,328	-6966,96		0,00925097	-0,0218114		3631,98	5226,55		
431,319	-6966,65		0,00933938	-0,0220139		3630,16	5227,46		
433,309	-6966,34		0,00942823	-0,0222173		3628,33	5228,36		
435,3	-6966,03		0,00951752	-0,0224216		3626,51	5229,26		
437,29	-6965,72		0,00960726	-0,0226268		3624,69	5230,16		
439,28	-6965,4		0,00969743	-0,022833		3622,86	5231,06		
441,27	-6965,09		0,00978805	-0,0230401		3621,04	5231,96		
443,26	-6964,77		0,00987911	-0,0232481		3619,21	5232,85		
445,25	-6964,45		0,00997061	-0,023457		3617,38	5233,74		
447,24	-6964,13		0,0100626	-0,0236669		3615,55	5234,64		
449,23	-6963,81		0,0101549	-0,0238777		3613,72	5235,53		
451,219	-6963,49		0,0102478	-0,0240894		3611,89	5236,42		
453,209	-6963,16		0,0103411	-0,0243021		3610,06	5237,31		
455,198	-6962,84		0,0104348	-0,0245157		3608,23	5238,19		
457,188	-6962,51		0,0105289	-0,0247302		3606,39	5239,08		
459,177	-6962,18		0,0106235	-0,0249456		3604,56	5239,96		
461,166	-6961,85		0,0107186	-0,0251619		3602,72	5240,84		
463,155	-6961,52		0,0108141	-0,0253792		3600,89	5241,72		
465,144	-6961,19		0,01091	-0,0255974		3599,05	5242,6		
467,133	-6960,86		0,0110064	-0,0258166		3597,21	5243,48		
469,122	-6960,52		0,0111033	-0,0260366		3595,37	5244,36		
471,111	-6960,18		0,0112005	-0,0262576		3593,53	5245,23		
473,099	-6959,84		0,0112983	-0,0264795		3591,69	5246,11		
475,088	-6959,5		0,0113964	-0,0267023		3589,84	5246,98		
477,076	-6959,16		0,0114951	-0,0269261		3588	5247,85		
479,064	-6958,82		0,0115941	-0,0271507		3586,16	5248,72		
481,053	-6958,48		0,0116936	-0,0273764		3584,31	5249,59		
483,041	-6958,13		0,0117936	-0,0276029		3582,46	5250,45		
485,029	-6957,78		0,011894	-0,0278303		3580,62	5251,32		
487,017	-6957,44		0,0119949	-0,0280587		3578,77	5252,18		
489,004	-6957,09		0,0120962	-0,028288		3576,92	5253,05		
490,992	-6956,73		0,0121979	-0,0285182		3575,07	5253,91		
492,98	-6956,38		0,0123001	-0,0287494		3573,22	5254,77		
494,967	-6956,03		0,0124028	-0,0289814		3571,36	5255,62		
496,955	-6955,67		0,0125059	-0,0292144		3569,51	5256,48		
498,942	-6955,31		0,0126095	-0,0294484		3567,66	5257,34		
500,929	-6954,96		0,0127135	-0,0296832		3565,8	5258,19		
502,916	-6954,6		0,0128179	-0,029919		3563,94	5259,04		
504,903	-6954,23		0,0129228	-0,0301557		3562,09	5259,89		
506,89	-6953,87		0,0130282	-0,0303933		3560,23	5260,74		
508,877	-6953,51		0,013134	-0,0306318		3558,37	5261,59		
510,864	-6953,14		0,0132403	-0,0308713		3556,51	5262,44		
512,85	-6952,77		0,013347	-0,0311116		3554,65	5263,28		
514,837	-6952,41		0,0134542	-0,0313529		3552,79	5264,13		
516,823	-6952,04		0,0135618	-0,0315952		3550,92	5264,97		
518,809	-6951,67		0,0136699	-0,0318383		3549,06	5265,81		
520,795	-6951,29		0,0137784	-0,0320824		3547,19	5266,65		
522,781	-6950,92		0,0138874	-0,0323274		3545,33	5267,49		
524,767	-6950,54		0,0139968	-0,0325733		3543,46	5268,32		
526,753	-6950,16		0,0141067	-0,0328201		3541,59	5269,16		
528,739	-6949,79		0,0142171	-0,0330679		3539,72	5269,99		
530,724	-6949,41		0,0143279	-0,0333166		3537,85	5270,82		
532,71	-6949,02		0,0144391	-0,0335662		3535,98	5271,65		
534,695	-6948,64		0,0145508	-0,0338167		3534,11	5272,48		
536,681	-6948,26		0,014663	-0,0340682		3532,24	5273,31		
538,666	-6947,87		0,0147756	-0,0343205		3530,36	5274,14		
540,651	-6947,48		0,0148887	-0,0345738		3528,49	5274,96		
542,636	-6947,1		0,0150023	-0,034828		3526,61	5275,79		
544,621	-6946,71		0,0151163	-0,0350832		3524,74	5276,61		
546,605	-6946,31		0,0152307	-0,0353392		3522,86	5277,43		
548,59	-6945,92		0,0153456	-0,0355962		3520,98	5278,25		
550,574	-6945,53		0,015461	-0,0358541		3519,1	5279,07		
552,559	-6945,13		0,0155768	-0,0361129		3517,22	5279,88		
554,543	-6944,73		0,0156931	-0,0363726		3515,34	5280,7		
556,527	-6944,33		0,0158099	-0,0366333		3513,46	5281,51		
558,511	-6943,93		0,0159271	-0,0368949		3511,57	5282,32		
560,495	-6943,53		0,0160447	-0,0371574		3509,69	5283,13		
562,479	-6943,13		0,0161628	-0,0374208		3507,8	5283,94		
564,463	-6942,73		0,0162814	-0,0376851		3505,92	5284,75		
566,446	-6942,32		0,0164005	-0,0379504		3504,03	5285,56		
568,43	-6941,91		0,01652	-0,0382166		3502,14	5286,36		
570,413	-6941,5		0,0166399	-0,0384837		3500,25	5287,16		
572,396	-6941,09		0,0167604	-0,0387517		3498,36	5287,97		
574,379	-6940,68		0,0168813	-0,0390206		3496,47	5288,77		
576,362	-6940,27		0,0170026	-0,0392905		3494,58	5289,56		
578,345	-6939,85		0,0171244	-0,0395613		3492,69	5290,36		
580,328	-6939,44		0,0172467	-0,039833		3490,79	5291,16		
582,31	-6939,02		0,0173694	-0,0401056		3488,9	5291,95		
584,293	-6938,6		0,0174926	-0,0403791		3487	5292,75		
586,275	-6938,18		0,0176163	-0,0406536		3485,1	5293,54		
588,258	-6937,76		0,0177404	-0,0409289		3483,21	5294,33		
590,24	-6937,34		0,017865	-0,0412052		3481,31	5295,12		
592,222	-6936,91		0,0179901	-0,0414824		3479,41	5295,9		
594,204	-6936,49		0,0181156	-0,0417606		3477,51	5296,69		
596,185	-6936,06		0,0182416	-0,0420396		3475,6	5297,47		
598,167	-6935,63		0,018368	-0,0423196		3473,7	5298,26		
600,149	-6935,2		0,0184949	-0,0426005		3471,8	5299,04		
602,13	-6934,77		0,0186223	-0,0428823		3469,89	5299,82		
604,111	-6934,33		0,0187502	-0,043165		3467,99	5300,6		
606,092	-6933,9		0,0188785	-0,0434486		3466,08	5301,37		
608,073	-6933,46		0,0190073	-0,0437332		3464,17	5302,15		
610,054	-6933,03		0,0191365	-0,0440187		3462,27	5302,92		
612,035	-6932,59		0,0192662	-0,0443051		3460,36	5303,7		
614,016	-6932,15		0,0193964	-0,0445924		3458,45	5304,47		
615,996	-6931,7		0,0195271	-0,0448806		3456,53	5305,24		
617,977	-6931,26		0,0196582	-0,0451697		3454,62	5306		
619,957	-6930,82		0,0197898	-0,0454598		3452,71	5306,77		
621,937	-6930,37		0,0199218	-0,0457508		3450,8	5307,54		
623,917	-6929,92		0,0200544	-0,0460427		3448,88	5308,3		
625,897	-6929,47		0,0201874	-0,0463355		3446,96	5309,06		
627,877	-6929,02		0,0203208	-0,0466292		3445,05	5309,82		
629,856	-6928,57		0,0204548	-0,0469239		3443,13	5310,58		
631,836	-6928,12		0,0205892	-0,0472194		3441,21	5311,34		
633,815	-6927,66		0,020724	-0,0475159		3439,29	5312,1		
635,794	-6927,21		0,0208594	-0,0478133		3437,37	5312,85		
637,773	-6926,75		0,0209952	-0,0481116		3435,45	5313,61		
639,752	-6926,29		0,0211315	-0,0484109		3433,53	5314,36		
641,731	-6925,83		0,0212682	-0,048711		3431,6	5315,11		
643,71	-6925,37		0,0214055	-0,0490121		3429,68	5315,86		
645,688	-6924,9		0,0215432	-0,049314		3427,75	5316,61		
647,667	-6924,44		0,0216814	-0,0496169		3425,83	5317,35		
649,645	-6923,97		0,02182	-0,0499207		3423,9	5318,1		
651,623	-6923,5		0,0219591	-0,0502255		3421,97	5318,84		
653,601	-6923,03		0,0220987	-0,0505311		3420,04	5319,58		
655,579	-6922,56		0,0222388	-0,0508377		3418,11	5320,32		
657,557	-6922,09		0,0223794	-0,0511451		3416,18	5321,06		
659,535	-6921,62		0,0225204	-0,0514535		3414,25	5321,8		
661,512	-6921,14		0,0226619	-0,0517628		3412,31	5322,53		
663,489	-6920,67		0,0228038	-0,052073		3410,38	5323,27		
665,466	-6920,19		0,0229463	-0,0523842		3408,44	5324		
667,444	-6919,71		0,0230892	-0,0526962		3406,51	5324,73		
669,42	-6919,23		0,0232326	-0,0530092		3404,57	5325,46		
671,397	-6918,75		0,0233765	-0,0533231		3402,63	5326,19		
673,374	-6918,26		0,0235208	-0,0536379		3400,69	5326,92		
675,35	-6917,78		0,0236657	-0,0539536		3398,76	5327,64		
677,327	-6917,29		0,023811	-0,0542702		3396,81	5328,37		
679,303	-6916,8		0,0239567	-0,0545877		3394,87	5329,09		
681,279	-6916,31		0,024103	-0,0549062		3392,93	5329,81		
683,255	-6915,82		0,0242497	-0,0552255		3390,99	5330,53		
685,231	-6915,33		0,024397	-0,0555458		3389,04	5331,25		
687,206	-6914,84		0,0245447	-0,055867		3387,1	5331,97		
689,182	-6914,34		0,0246928	-0,0561891		3385,15	5332,68		
691,157	-6913,84		0,0248415	-0,0565121		3383,2	5333,4		
693,132	-6913,35		0,0249906	-0,056836		3381,26	5334,11		
695,108	-6912,85		0,0251402	-0,0571609		3379,31	5334,82		
697,082	-6912,35		0,0252903	-0,0574866		3377,36	5335,53		
699,057	-6911,84		0,0254409	-0,0578133		3375,41	5336,24		
701,032	-6911,34		0,025592	-0,0581409		3373,45	5336,94		
703,006	-6910,83		0,0257435	-0,0584694		3371,5	5337,65		
704,981	-6910,33		0,0258955	-0,0587988		3369,55	5338,35		
706,955	-6909,82		0,026048	-0,0591291		3367,59	5339,05		
708,929	-6909,31		0,026201	-0,0594604		3365,64	5339,75		
710,903	-6908,8		0,0263545	-0,0597925		3363,68	5340,45		
712,877	-6908,29		0,0265084	-0,0601256		3361,72	5341,15		
714,85	-6907,77		0,0266629	-0,0604596		3359,76	5341,85		
716,824	-6907,26		0,0268178	-0,0607944		3357,8	5342,54		
718,797	-6906,74		0,0269732	-0,0611302		3355,84	5343,23		
720,77	-6906,22		0,0271291	-0,061467		3353,88	5343,92		
722,743	-6905,7		0,0272854	-0,0618046		3351,92	5344,61		
724,716	-6905,18		0,0274423	-0,0621431		3349,96	5345,3		
726,689	-6904,66		0,0275996	-0,0624826		3347,99	5345,99		
728,661	-6904,13		0,0277574	-0,0628229		3346,03	5346,68		
730,634	-6903,61		0,0279158	-0,0631642		3344,06	5347,36		
732,606	-6903,08		0,0280745	-0,0635064		3342,09	5348,04		
734,578	-6902,55		0,0282338	-0,0638495		3340,13	5348,72		
736,55	-6902,02		0,0283936	-0,0641935		3338,16	5349,4		
738,522	-6901,49		0,0285538	-0,0645384		3336,19	5350,08		
740,493	-6900,96		0,0287146	-0,0648842		3334,22	5350,76		
742,465	-6900,42		0,0288758	-0,065231		3332,25	5351,43		
744,436	-6899,89		0,0290375	-0,0655786		3330,27	5352,11		
746,407	-6899,35		0,0291997	-0,0659272		3328,3	5352,78		
748,378	-6898,81		0,0293624	-0,0662766		3326,33	5353,45		
750,349	-6898,27		0,0295256	-0,066627		3324,35	5354,12		
752,32	-6897,73		0,0296893	-0,0669783		3322,37	5354,79		
754,29	-6897,19		0,0298535	-0,0673305		3320,4	5355,45		
756,261	-6896,64		0,0300181	-0,0676836		3318,42	5356,12		
758,231	-6896,1		0,0301832	-0,0680377		3316,44	5356,78		
760,201	-6895,55		0,0303489	-0,0683926		3314,46	5357,44		
762,171	-6895		0,030515	-0,0687484		3312,48	5358,1		
764,141	-6894,45		0,0306816	-0,0691052		3310,5	5358,76		
766,11	-6893,9		0,0308487	-0,0694629		3308,51	5359,42		
768,08	-6893,35		0,0310163	-0,0698214		3306,53	5360,07		
770,049	-6892,79		0,0311844	-0,0701809		3304,55	5360,73		
772,018	-6892,24		0,031353	-0,0705413		3302,56	5361,38		
773,987	-6891,68		0,031522	-0,0709026		3300,57	5362,03		
775,956	-6891,12		0,0316916	-0,0712648		3298,59	5362,68		
777,925	-6890,56		0,0318617	-0,0716279		3296,6	5363,33		
779,893	-6890		0,0320322	-0,071992		3294,61	5363,97		
781,861	-6889,44		0,0322033	-0,0723569		3292,62	5364,62		
783,829	-6888,87		0,0323748	-0,0727228		3290,63	5365,26		
785,797	-6888,31		0,0325468	-0,0730895		3288,64	5365,9		
787,765	-6887,74		0,0327194	-0,0734572		3286,64	5366,55		
789,733	-6887,17		0,0328924	-0,0738258		3284,65	5367,18		
791,7	-6886,6		0,0330659	-0,0741953		3282,65	5367,82		
793,668	-6886,03		0,0332399	-0,0745656		3280,66	5368,46		
795,635	-6885,45		0,0334144	-0,0749369		3278,66	5369,09		
797,602	-6884,88		0,0335894	-0,0753092		3276,66	5369,73		
799,568	-6884,3		0,0337649	-0,0756823		3274,67	5370,36		
801,535	-6883,72		0,0339409	-0,0760563		3272,67	5370,99		
803,502	-6883,15		0,0341174	-0,0764312		3270,67	5371,62		
805,468	-6882,57		0,0342944	-0,0768071		3268,67	5372,24		
807,434	-6881,98		0,0344719	-0,0771838		3266,66	5372,87		
809,4	-6881,4		0,0346499	-0,0775615		3264,66	5373,49		
811,366	-6880,82		0,0348284	-0,0779401		3262,66	5374,11		
813,331	-6880,23		0,0350074	-0,0783195		3260,65	5374,74		
815,297	-6879,64		0,0351869	-0,0786999		3258,65	5375,35		
